Date,Country/Region,Confirmed,Deaths,Recovered,Active,New cases,New deaths,New recovered,WHO Region
2020-06-25,Belize,23,2,17,4,0,0,0,Americas
2020-06-25,Benin,1017,14,288,715,115,1,11,Africa
2020-06-25,Bhutan,70,0,34,36,0,0,0,South-East Asia
2020-06-25,Bolivia,28503,913,7338,20252,1016,37,543,Americas
2020-06-25,Bosnia and Herzegovina,3796,175,2322,1299,120,2,25,Europe
2020-06-25,Botswana,92,1,25,66,0,0,0,Africa
2020-06-25,Brazil,1228114,54971,679524,493619,39483,1141,19055,Americas
2020-06-25,Brunei,141,3,138,0,0,0,0,Western Pacific
2020-06-25,Bulgaria,4408,211,2370,1827,166,2,107,Europe
2020-06-25,Burkina Faso,934,53,826,55,15,0,1,Africa
2020-06-25,Burma,293,6,211,76,0,0,3,South-East Asia
2020-06-25,Burundi,144,1,93,50,0,0,0,Africa
2020-06-25,Cabo Verde,1003,8,562,433,4,0,83,Africa
2020-06-25,Cambodia,130,0,127,3,0,0,0,Western Pacific
2020-06-25,Cameroon,12592,313,10100,2179,0,0,0,Africa
2020-06-25,Canada,104450,8566,0,95884,376,23,0,Americas
2020-06-25,Central African Republic,3244,40,607,2597,145,2,35,Africa
2020-06-25,Chad,863,74,774,15,3,0,4,Africa
2020-06-25,Chile,259064,4903,219327,34834,4648,172,4234,Americas
2020-06-25,China,84701,4641,77994,2066,28,1,9,Western Pacific
2020-06-25,Colombia,80599,2654,31729,46216,3486,163,1212,Americas
2020-06-25,Comoros,272,7,161,104,7,0,2,Africa
2020-06-25,Congo (Brazzaville),1087,37,456,594,0,0,0,Africa
2020-06-25,Congo (Kinshasa),6411,142,885,5384,198,0,15,Africa
2020-06-25,Costa Rica,2684,12,1227,1445,169,0,17,Americas
2020-06-25,Cote d'Ivoire,8334,60,3487,4787,170,2,68,Africa
2020-06-25,Croatia,2483,107,2149,227,95,0,4,Europe
2020-06-25,Cuba,2321,85,2171,65,2,0,41,Americas
2020-06-25,Cyprus,992,19,824,149,1,0,0,Europe
2020-06-25,Czechia,10870,345,7649,2876,93,2,61,Europe
2020-06-25,Denmark,12823,603,11647,573,21,0,38,Europe
2020-06-25,Djibouti,4635,52,4269,314,5,0,87,Eastern Mediterranean
2020-06-25,Dominica,18,0,18,0,0,0,0,Americas
2020-06-25,Dominican Republic,29141,698,16223,12220,510,7,217,Americas
2020-06-25,Ecuador,53156,4343,26097,22716,1513,69,1106,Americas
2020-06-25,Egypt,61130,2533,16338,42259,1569,83,403,Eastern Mediterranean
2020-06-25,El Salvador,5336,126,3116,2094,186,7,192,Americas
2020-06-25,Equatorial Guinea,2001,32,515,1454,337,0,0,Africa
2020-06-25,Eritrea,144,0,39,105,0,0,0,Africa
2020-06-25,Estonia,1984,69,1790,125,1,0,7,Europe
2020-06-25,Eswatini,706,8,347,351,16,1,16,Africa
2020-06-25,Ethiopia,5175,81,1544,3550,141,3,58,Africa
2020-06-25,Fiji,18,0,18,0,0,0,0,Western Pacific
2020-06-25,Finland,7172,327,6600,245,5,0,0,Europe
2020-06-25,France,198607,29755,75475,93377,0,21,224,Europe
2020-06-25,Gabon,5087,40,2270,2777,131,1,93,Africa
2020-06-25,Gambia,43,2,26,15,1,0,0,Africa
2020-06-25,Georgia,917,14,776,127,3,0,5,Europe
2020-06-25,Germany,193371,8940,176764,7667,500,12,342,Europe
2020-06-25,Ghana,15473,95,11431,3947,460,0,353,Africa
2020-06-25,Greece,3321,191,1374,1756,11,1,0,Europe
2020-06-25,Greenland,13,0,13,0,0,0,0,Europe
2020-06-25,Grenada,23,0,23,0,0,0,0,Americas
2020-06-25,Guatemala,15619,623,2949,12047,800,22,19,Americas
2020-06-25,Guinea,5174,29,3861,1284,0,0,0,Africa
2020-06-25,Guinea-Bissau,1556,19,191,1346,0,0,0,Africa
2020-06-25,Guyana,215,12,108,95,6,0,1,Americas
2020-06-25,Haiti,5543,96,512,4935,114,4,0,Americas
2020-06-25,Holy See,12,0,12,0,0,0,0,Europe
2020-06-25,Honduras,15366,426,1600,13340,795,9,54,Americas
2020-06-25,Hungary,4123,577,2640,906,9,1,22,Europe
2020-06-25,Iceland,1818,10,1794,14,1,0,-5,Europe
2020-06-25,India,490401,15301,285637,189463,17296,407,13940,South-East Asia
2020-06-25,Indonesia,50187,2620,20449,27118,1178,47,791,South-East Asia
2020-06-25,Iran,215096,10130,175103,29863,2595,134,3007,Eastern Mediterranean
2020-06-25,Iraq,39139,1437,18051,19651,2437,107,1237,Eastern Mediterranean
2020-06-25,Ireland,25405,1727,23364,314,9,1,0,Europe
2020-06-25,Israel,22400,309,16007,6084,356,1,67,Europe
2020-06-25,Italy,239706,34678,186725,18303,296,34,614,Europe
2020-06-25,Jamaica,684,10,526,148,6,0,5,Americas
2020-06-25,Japan,18055,971,16142,942,92,4,41,Western Pacific
2020-06-25,Jordan,1086,9,797,280,15,0,15,Eastern Mediterranean
2020-06-25,Kazakhstan,19750,140,12220,7390,465,4,338,Europe
2020-06-25,Kenya,5384,132,1857,3395,178,2,34,Africa
2020-06-25,Kosovo,2169,37,1047,1085,0,0,0,Europe
2020-06-25,Kuwait,42788,339,33367,9082,909,2,558,Eastern Mediterranean
2020-06-25,Kyrgyzstan,4204,43,2162,1999,250,0,50,Europe
2020-06-25,Laos,19,0,19,0,0,0,0,Western Pacific
2020-06-25,Latvia,1111,30,903,178,0,0,0,Europe
2020-06-25,Lebanon,1662,33,1144,485,18,0,41,Eastern Mediterranean
2020-06-25,Lesotho,17,0,2,15,0,0,0,Africa
2020-06-25,Liberia,681,34,278,369,19,0,8,Africa
2020-06-25,Libya,698,18,140,540,28,0,2,Eastern Mediterranean
2020-06-25,Liechtenstein,82,1,81,0,0,0,0,Europe
2020-06-25,Lithuania,1806,78,1494,234,2,0,10,Europe
2020-06-25,Luxembourg,4151,110,3968,73,11,0,3,Europe
2020-06-25,Madagascar,1829,16,823,990,42,0,44,Africa
2020-06-25,Malawi,960,12,260,688,19,1,1,Africa
2020-06-25,Malaysia,8600,121,8271,208,4,0,40,Western Pacific
2020-06-25,Maldives,2277,8,1848,421,16,0,9,South-East Asia
2020-06-25,Mali,2039,113,1383,543,34,1,29,Africa
2020-06-25,Malta,668,9,627,32,3,0,3,Europe
2020-06-25,Mauritania,3739,119,1225,2395,220,3,151,Africa
2020-06-25,Mauritius,341,10,326,5,0,0,0,Africa
2020-06-25,Mexico,202951,25060,152362,25529,6104,736,3875,Americas
2020-06-25,Moldova,15453,502,8599,6352,375,7,199,Europe
2020-06-25,Monaco,102,4,95,3,0,0,0,Europe
2020-06-25,Mongolia,219,0,170,49,3,0,1,Western Pacific
2020-06-25,Montenegro,414,9,315,90,25,0,0,Europe
2020-06-25,Morocco,11338,217,8500,2621,431,1,32,Eastern Mediterranean
2020-06-25,Mozambique,788,5,0,783,26,0,0,Africa
2020-06-25,Namibia,102,0,21,81,26,0,0,Africa
2020-06-25,Nepal,11162,26,2650,8486,434,2,312,South-East Asia
2020-06-25,Netherlands,50115,6119,179,43817,110,3,0,Europe
2020-06-25,New Zealand,1520,22,1484,14,1,0,0,Western Pacific
2020-06-25,Nicaragua,2170,74,1238,858,0,0,0,Americas
2020-06-25,Niger,1056,67,917,72,5,0,4,Africa
2020-06-25,Nigeria,22614,549,7822,14243,594,7,209,Africa
2020-06-25,North Macedonia,5595,265,2166,3164,150,6,75,Europe
2020-06-25,Norway,8788,249,8138,401,0,0,0,Europe
2020-06-25,Oman,34902,144,18520,16238,1366,2,548,Eastern Mediterranean
2020-06-25,Pakistan,195745,3962,84168,107615,2775,59,2861,Eastern Mediterranean
2020-06-25,Panama,29037,564,14800,13673,1007,17,6,Americas
2020-06-25,Papua New Guinea,10,0,8,2,0,0,0,Western Pacific
2020-06-25,Paraguay,1569,13,976,580,41,0,32,Americas
2020-06-25,Peru,268602,8761,151225,108616,3913,175,-364,Americas
2020-06-25,Philippines,33069,1212,8910,22947,774,8,254,Western Pacific
2020-06-25,Poland,33119,1412,18654,13053,298,16,520,Europe
2020-06-25,Portugal,40415,1549,26382,12484,311,6,299,Europe
2020-06-25,Qatar,91838,106,74544,17188,1060,2,1461,Eastern Mediterranean
2020-06-25,Romania,25286,1565,17906,5815,460,10,515,Europe
2020-06-25,Russia,613148,8594,374557,229997,7105,91,6335,Europe
2020-06-25,Rwanda,850,2,385,463,20,0,9,Africa
2020-06-25,Saint Kitts and Nevis,15,0,15,0,0,0,0,Americas
2020-06-25,Saint Lucia,19,0,19,0,0,0,0,Americas
2020-06-25,Saint Vincent and the Grenadines,29,0,29,0,0,0,2,Americas
2020-06-25,San Marino,698,42,653,3,0,0,6,Europe
2020-06-25,Sao Tome and Principe,711,13,214,484,1,0,3,Africa
2020-06-25,Saudi Arabia,170639,1428,117882,51329,3372,41,5085,Eastern Mediterranean
2020-06-25,Senegal,6233,94,4162,1977,104,1,90,Africa
2020-06-25,Serbia,13372,264,12154,954,137,1,43,Europe
2020-06-25,Seychelles,11,0,11,0,0,0,0,Africa
2020-06-25,Sierra Leone,1354,56,869,429,0,1,0,Africa
2020-06-25,Singapore,42736,26,36604,6106,113,0,305,Western Pacific
2020-06-25,Slovakia,1630,28,1452,150,23,0,4,Europe
2020-06-25,Slovenia,1547,109,1376,62,6,0,0,Europe
2020-06-25,Somalia,2878,90,868,1920,43,0,39,Eastern Mediterranean
2020-06-25,South Africa,118375,2292,59974,56109,6579,87,3100,Africa
2020-06-25,South Korea,12602,282,11172,1148,39,0,198,Western Pacific
2020-06-25,South Sudan,1942,36,224,1682,0,0,0,Africa
2020-06-25,Spain,247486,28330,150376,68780,400,3,0,Europe
2020-06-25,Sri Lanka,2010,11,1602,397,9,0,40,South-East Asia
2020-06-25,Sudan,8984,556,3806,4622,95,8,107,Eastern Mediterranean
2020-06-25,Suriname,373,10,176,187,16,0,22,Americas
2020-06-25,Sweden,63890,5230,0,58660,1566,21,0,Europe
2020-06-25,Switzerland,31428,1958,29000,470,52,0,0,Europe
2020-06-25,Syria,242,7,0,235,11,0,0,Eastern Mediterranean
2020-06-25,Taiwan*,447,7,435,5,1,0,0,Western Pacific
2020-06-25,Tajikistan,5691,52,4267,1372,61,0,73,Europe
2020-06-25,Tanzania,509,21,183,305,0,0,0,Africa
2020-06-25,Thailand,3158,58,3038,62,0,0,0,South-East Asia
2020-06-25,Timor-Leste,24,0,0,24,0,0,0,South-East Asia
2020-06-25,Togo,588,14,394,180,5,0,2,Africa
2020-06-25,Trinidad and Tobago,123,8,109,6,0,0,0,Americas
2020-06-25,Tunisia,1162,50,1023,89,2,0,0,Eastern Mediterranean
2020-06-25,Turkey,193115,5046,165706,22363,1458,21,1472,Europe
2020-06-25,US,2422299,125026,663562,1633711,39873,2422,7401,Americas
2020-06-25,Uganda,821,0,731,90,16,0,14,Africa
2020-06-25,Ukraine,40854,1078,18365,21411,1002,17,356,Europe
2020-06-25,United Arab Emirates,46563,308,35165,11090,430,1,760,Eastern Mediterranean
2020-06-25,United Kingdom,282512,43314,1361,237837,697,149,16,Europe
2020-06-25,Uruguay,907,26,818,63,5,0,3,Americas
2020-06-25,Uzbekistan,7177,20,4877,2280,187,1,192,Europe
2020-06-25,Venezuela,4563,39,1327,3197,197,1,0,Americas
2020-06-25,Vietnam,352,0,329,23,0,0,0,Western Pacific
2020-06-25,West Bank and Gaza,1382,3,446,933,54,0,4,Eastern Mediterranean
2020-06-25,Western Sahara,10,1,8,1,0,0,0,Africa
2020-06-25,Yemen,1076,288,386,402,61,14,7,Eastern Mediterranean
2020-06-25,Zambia,1497,18,1223,256,8,0,0,Africa
2020-06-25,Zimbabwe,551,6,128,417,21,0,5,Africa
2020-06-26,Afghanistan,30451,683,10306,19462,276,8,132,Eastern Mediterranean
2020-06-26,Albania,2269,51,1298,920,77,2,48,Europe
2020-06-26,Algeria,12685,885,9066,2734,240,7,146,Africa
2020-06-26,Andorra,855,52,799,4,0,0,2,Europe
2020-06-26,Angola,212,10,81,121,0,0,0,Africa
2020-06-26,Antigua and Barbuda,65,3,22,40,0,0,0,Americas
2020-06-26,Argentina,55343,1184,18416,35743,2886,34,3628,Americas
2020-06-26,Armenia,23247,410,12149,10688,759,13,814,Europe
2020-06-26,Australia,7601,104,6960,537,6,0,2,Western Pacific
2020-06-26,Austria,17522,698,16348,476,45,0,28,Europe
2020-06-26,Azerbaijan,15369,187,8364,6818,517,7,305,Europe
2020-06-26,Bahamas,104,11,84,9,0,0,0,Americas
2020-06-26,Bahrain,24805,73,19137,5595,724,2,636,Eastern Mediterranean
2020-06-26,Bangladesh,130474,1661,53133,75680,3868,40,1638,South-East Asia
2020-06-26,Barbados,97,7,90,0,0,0,5,Americas
2020-06-26,Belarus,60713,373,42689,17651,331,6,1241,Europe
2020-06-26,Belgium,61106,9731,16918,34457,99,5,28,Europe
2020-06-26,Belize,24,2,18,4,1,0,1,Americas
2020-06-26,Benin,1053,14,292,747,36,0,4,Africa
2020-06-26,Bhutan,70,0,38,32,0,0,4,South-East Asia
2020-06-26,Bolivia,29423,934,7736,20753,920,21,398,Americas
2020-06-26,Bosnia and Herzegovina,3935,178,2338,1419,139,3,16,Europe
2020-06-26,Botswana,92,1,25,66,0,0,0,Africa
2020-06-26,Brazil,1274974,55961,702399,516614,46860,990,22875,Americas
2020-06-26,Brunei,141,3,138,0,0,0,0,Western Pacific
2020-06-26,Bulgaria,4513,215,2457,1841,105,4,87,Europe
2020-06-26,Burkina Faso,941,53,830,58,7,0,4,Africa
2020-06-26,Burma,293,6,215,72,0,0,4,South-East Asia
2020-06-26,Burundi,144,1,93,50,0,0,0,Africa
2020-06-26,Cabo Verde,1027,10,568,449,24,2,6,Africa
2020-06-26,Cambodia,139,0,129,10,9,0,2,Western Pacific
2020-06-26,Cameroon,12592,313,10100,2179,0,0,0,Africa
2020-06-26,Canada,104616,8570,0,96046,166,4,0,Americas
2020-06-26,Central African Republic,3340,40,661,2639,96,0,54,Africa
2020-06-26,Chad,865,74,778,13,2,0,4,Africa
2020-06-26,Chile,263360,5068,223431,34861,4296,165,4104,Americas
2020-06-26,China,84725,4641,78000,2084,24,0,6,Western Pacific
2020-06-26,Colombia,84442,2811,33410,48221,3843,157,1681,Americas
2020-06-26,Comoros,272,7,161,104,0,0,0,Africa
2020-06-26,Congo (Brazzaville),1087,37,456,594,0,0,0,Africa
2020-06-26,Congo (Kinshasa),6552,149,900,5503,141,7,15,Africa
2020-06-26,Costa Rica,2836,12,1280,1544,152,0,53,Americas
2020-06-26,Cote d'Ivoire,8739,64,3587,5088,405,4,100,Africa
2020-06-26,Croatia,2539,107,2150,282,56,0,1,Europe
2020-06-26,Cuba,2325,85,2180,60,4,0,9,Americas
2020-06-26,Cyprus,992,19,824,149,0,0,0,Europe
2020-06-26,Czechia,11038,349,7668,3021,168,4,19,Europe
2020-06-26,Denmark,12862,604,11695,563,39,1,48,Europe
2020-06-26,Djibouti,4643,52,4348,243,8,0,79,Eastern Mediterranean
2020-06-26,Dominica,18,0,18,0,0,0,0,Americas
2020-06-26,Dominican Republic,29764,712,16357,12695,623,14,134,Americas
2020-06-26,Ecuador,53856,4406,26493,22957,700,63,396,Americas
2020-06-26,Egypt,62755,2620,16737,43398,1625,87,399,Eastern Mediterranean
2020-06-26,El Salvador,5517,133,3291,2093,181,7,175,Americas
2020-06-26,Equatorial Guinea,2001,32,515,1454,0,0,0,Africa
2020-06-26,Eritrea,167,0,53,114,23,0,14,Africa
2020-06-26,Estonia,1986,69,1797,120,2,0,7,Europe
2020-06-26,Eswatini,728,8,367,353,22,0,20,Africa
2020-06-26,Ethiopia,5425,89,1688,3648,250,8,144,Africa
2020-06-26,Fiji,18,0,18,0,0,0,0,Western Pacific
2020-06-26,Finland,7191,328,6600,263,19,1,0,Europe
2020-06-26,France,200195,29781,75773,94641,1588,26,298,Europe
2020-06-26,Gabon,5209,40,2327,2842,122,0,57,Africa
2020-06-26,Gambia,43,2,26,15,0,0,0,Africa
2020-06-26,Georgia,919,14,780,125,2,0,4,Europe
2020-06-26,Germany,194036,8965,177149,7922,665,25,385,Europe
2020-06-26,Ghana,15834,103,11755,3976,361,8,324,Africa
2020-06-26,Greece,3343,191,1374,1778,22,0,0,Europe
2020-06-26,Greenland,13,0,13,0,0,0,0,Europe
2020-06-26,Grenada,23,0,23,0,0,0,0,Americas
2020-06-26,Guatemala,15828,672,3028,12128,209,49,79,Americas
2020-06-26,Guinea,5260,29,4155,1076,86,0,294,Africa
2020-06-26,Guinea-Bissau,1614,22,191,1401,58,3,0,Africa
2020-06-26,Guyana,215,12,108,95,0,0,0,Americas
2020-06-26,Haiti,5722,98,641,4983,179,2,129,Americas
2020-06-26,Holy See,12,0,12,0,0,0,0,Europe
2020-06-26,Honduras,15994,471,1678,13845,628,45,78,Americas
2020-06-26,Hungary,4127,578,2663,886,4,1,23,Europe
2020-06-26,Iceland,1820,10,1799,11,2,0,5,Europe
2020-06-26,India,508953,15685,295881,197387,18552,384,10244,South-East Asia
2020-06-26,Indonesia,51427,2683,21333,27411,1240,63,884,South-East Asia
2020-06-26,Iran,217724,10239,177852,29633,2628,109,2749,Eastern Mediterranean
2020-06-26,Iraq,41193,1559,18859,20775,2054,122,808,Eastern Mediterranean
2020-06-26,Ireland,25414,1730,23364,320,9,3,0,Europe
2020-06-26,Israel,22800,314,16872,5614,400,5,865,Europe
2020-06-26,Italy,239961,34708,187615,17638,255,30,890,Europe
2020-06-26,Jamaica,686,10,539,137,2,0,13,Americas
2020-06-26,Japan,18162,971,16224,967,107,0,82,Western Pacific
2020-06-26,Jordan,1104,9,830,265,18,0,33,Eastern Mediterranean
2020-06-26,Kazakhstan,20319,150,12548,7621,569,10,328,Europe
2020-06-26,Kenya,5533,137,1905,3491,149,5,48,Africa
2020-06-26,Kosovo,2169,37,1047,1085,0,0,0,Europe
2020-06-26,Kuwait,43703,341,33969,9393,915,2,602,Eastern Mediterranean
2020-06-26,Kyrgyzstan,4446,46,2194,2206,242,3,32,Europe
2020-06-26,Laos,19,0,19,0,0,0,0,Western Pacific
2020-06-26,Latvia,1112,30,932,150,1,0,29,Europe
2020-06-26,Lebanon,1697,33,1144,520,35,0,0,Eastern Mediterranean
2020-06-26,Lesotho,24,0,4,20,7,0,2,Africa
2020-06-26,Liberia,684,34,285,365,3,0,7,Africa
2020-06-26,Libya,713,18,142,553,15,0,2,Eastern Mediterranean
2020-06-26,Liechtenstein,82,1,81,0,0,0,0,Europe
2020-06-26,Lithuania,1808,78,1501,229,2,0,7,Europe
2020-06-26,Luxembourg,4173,110,3968,95,22,0,0,Europe
2020-06-26,Madagascar,1922,16,862,1044,93,0,39,Africa
2020-06-26,Malawi,1005,13,260,732,45,1,0,Africa
2020-06-26,Malaysia,8606,121,8294,191,6,0,23,Western Pacific
2020-06-26,Maldives,2283,8,1863,412,6,0,15,South-East Asia
2020-06-26,Mali,2060,113,1387,560,21,0,4,Africa
2020-06-26,Malta,670,9,632,29,2,0,5,Europe
2020-06-26,Mauritania,3907,120,1280,2507,168,1,55,Africa
2020-06-26,Mauritius,341,10,326,5,0,0,0,Africa
2020-06-26,Mexico,208392,25779,156827,25786,5441,719,4465,Americas
2020-06-26,Moldova,15776,515,8765,6496,323,13,166,Europe
2020-06-26,Monaco,102,4,95,3,0,0,0,Europe
2020-06-26,Mongolia,219,0,175,44,0,0,5,Western Pacific
2020-06-26,Montenegro,439,9,315,115,25,0,0,Europe
2020-06-26,Morocco,11633,218,8656,2759,295,1,156,Eastern Mediterranean
2020-06-26,Mozambique,816,5,0,811,28,0,0,Africa
2020-06-26,Namibia,121,0,22,99,19,0,1,Africa
2020-06-26,Nepal,11755,27,2698,9030,593,1,48,South-East Asia
2020-06-26,Netherlands,50206,6122,179,43905,91,3,0,Europe
2020-06-26,New Zealand,1522,22,1484,16,2,0,0,Western Pacific
2020-06-26,Nicaragua,2170,74,1238,858,0,0,0,Americas
2020-06-26,Niger,1059,67,919,73,3,0,2,Africa
2020-06-26,Nigeria,23298,554,8253,14491,684,5,431,Africa
2020-06-26,North Macedonia,5758,268,2206,3284,163,3,40,Europe
2020-06-26,Norway,8832,249,8138,445,44,0,0,Europe
2020-06-26,Oman,36034,153,19482,16399,1132,9,962,Eastern Mediterranean
2020-06-26,Pakistan,198883,4035,86906,107942,3138,73,2738,Eastern Mediterranean
2020-06-26,Panama,29905,575,15270,14060,868,11,470,Americas
2020-06-26,Papua New Guinea,11,0,8,3,1,0,0,Western Pacific
2020-06-26,Paraguay,1711,13,1013,685,142,0,37,Americas
2020-06-26,Peru,272364,8939,159806,103619,3762,178,8581,Americas
2020-06-26,Philippines,34073,1224,9182,23667,1004,12,272,Western Pacific
2020-06-26,Poland,33395,1429,19218,12748,276,17,564,Europe
2020-06-26,Portugal,40866,1555,26633,12678,451,6,251,Europe
2020-06-26,Qatar,92784,109,76072,16603,946,3,1528,Eastern Mediterranean
2020-06-26,Romania,25697,1579,18181,5937,411,14,275,Europe
2020-06-26,Russia,619936,8770,383524,227642,6788,176,8967,Europe
2020-06-26,Rwanda,858,2,398,458,8,0,13,Africa
2020-06-26,Saint Kitts and Nevis,15,0,15,0,0,0,0,Americas
2020-06-26,Saint Lucia,19,0,19,0,0,0,0,Americas
2020-06-26,Saint Vincent and the Grenadines,29,0,29,0,0,0,0,Americas
2020-06-26,San Marino,698,42,656,0,0,0,3,Europe
2020-06-26,Sao Tome and Principe,712,13,219,480,1,0,5,Africa
2020-06-26,Saudi Arabia,174577,1474,120471,52632,3938,46,2589,Eastern Mediterranean
2020-06-26,Senegal,6354,98,4193,2063,121,4,31,Africa
2020-06-26,Serbia,13565,265,12232,1068,193,1,78,Europe
2020-06-26,Seychelles,11,0,11,0,0,0,0,Africa
2020-06-26,Sierra Leone,1394,59,914,421,40,3,45,Africa
2020-06-26,Singapore,42955,26,36825,6104,219,0,221,Western Pacific
2020-06-26,Slovakia,1643,28,1455,160,13,0,3,Europe
2020-06-26,Slovenia,1558,109,1376,73,11,0,0,Europe
2020-06-26,Somalia,2878,90,868,1920,0,0,0,Eastern Mediterranean
2020-06-26,South Africa,124590,2340,64111,58139,6215,48,4137,Africa
2020-06-26,South Korea,12653,282,11317,1054,51,0,145,Western Pacific
2020-06-26,South Sudan,1942,36,224,1682,0,0,0,Africa
2020-06-26,Spain,247905,28338,150376,69191,419,8,0,Europe
2020-06-26,Sri Lanka,2014,11,1619,384,4,0,17,South-East Asia
2020-06-26,Sudan,9257,572,4014,4671,273,16,208,Eastern Mediterranean
2020-06-26,Suriname,389,10,181,198,16,0,5,Americas
2020-06-26,Sweden,65137,5280,0,59857,1247,50,0,Europe
2020-06-26,Switzerland,31486,1962,29000,524,58,4,0,Europe
2020-06-26,Syria,255,8,0,247,13,1,0,Eastern Mediterranean
2020-06-26,Taiwan*,447,7,435,5,0,0,0,Western Pacific
2020-06-26,Tajikistan,5747,52,4331,1364,56,0,64,Europe
2020-06-26,Tanzania,509,21,183,305,0,0,0,Africa
2020-06-26,Thailand,3162,58,3040,64,4,0,2,South-East Asia
2020-06-26,Timor-Leste,24,0,0,24,0,0,0,South-East Asia
2020-06-26,Togo,591,14,395,182,3,0,1,Africa
2020-06-26,Trinidad and Tobago,124,8,109,7,1,0,0,Americas
2020-06-26,Tunisia,1164,50,1023,91,2,0,0,Eastern Mediterranean
2020-06-26,Turkey,194511,5065,167198,22248,1396,19,1492,Europe
2020-06-26,US,2467554,125631,670809,1671114,45255,605,7247,Americas
2020-06-26,Uganda,833,0,761,72,12,0,30,Africa
2020-06-26,Ukraine,41975,1097,18927,21951,1121,19,562,Europe
2020-06-26,United Arab Emirates,46973,310,35469,11194,410,2,304,Eastern Mediterranean
2020-06-26,United Kingdom,283151,43498,1363,238290,639,184,2,Europe
2020-06-26,Uruguay,919,26,818,75,12,0,0,Americas
2020-06-26,Uzbekistan,7427,20,5038,2369,250,0,161,Europe
2020-06-26,Venezuela,4779,41,1327,3411,216,2,0,Americas
2020-06-26,Vietnam,353,0,330,23,1,0,1,Western Pacific
2020-06-26,West Bank and Gaza,1557,3,446,1108,175,0,0,Eastern Mediterranean
2020-06-26,Western Sahara,10,1,8,1,0,0,0,Africa
2020-06-26,Yemen,1089,293,402,394,13,5,16,Eastern Mediterranean
2020-06-26,Zambia,1531,21,1233,277,34,3,10,Africa
2020-06-26,Zimbabwe,561,6,135,420,10,0,7,Africa
2020-06-27,Afghanistan,30616,703,10674,19239,165,20,368,Eastern Mediterranean
2020-06-27,Albania,2330,53,1346,931,61,2,48,Europe
2020-06-27,Algeria,12968,892,9202,2874,283,7,136,Africa
2020-06-27,Andorra,855,52,799,4,0,0,0,Europe
2020-06-27,Angola,259,10,81,168,47,0,0,Africa
2020-06-27,Antigua and Barbuda,65,3,22,40,0,0,0,Americas
2020-06-27,Argentina,57744,1207,19143,37394,2401,23,727,Americas
2020-06-27,Armenia,23909,421,12911,10577,662,11,762,Europe
2020-06-27,Australia,7686,104,6993,589,85,0,33,Western Pacific
2020-06-27,Austria,17580,700,16371,509,58,2,23,Europe
2020-06-27,Azerbaijan,15890,193,8719,6978,521,6,355,Europe
2020-06-27,Bahamas,104,11,87,6,0,0,3,Americas
2020-06-27,Bahrain,25267,78,19781,5408,462,5,644,Eastern Mediterranean
2020-06-27,Bangladesh,133978,1695,54318,77965,3504,34,1185,South-East Asia
2020-06-27,Barbados,97,7,90,0,0,0,0,Americas
2020-06-27,Belarus,61095,377,44126,16592,382,4,1437,Europe
2020-06-27,Belgium,61209,9732,16941,34536,103,1,23,Europe
2020-06-27,Belize,24,2,18,4,0,0,0,Americas
2020-06-27,Benin,1124,14,295,815,71,0,3,Africa
2020-06-27,Bhutan,75,0,38,37,5,0,0,South-East Asia
2020-06-27,Bolivia,30676,970,8158,21548,1253,36,422,Americas
2020-06-27,Bosnia and Herzegovina,3935,178,2338,1419,0,0,0,Europe
2020-06-27,Botswana,92,1,25,66,0,0,0,Africa
2020-06-27,Brazil,1313667,57070,727715,528882,38693,1109,25316,Americas
2020-06-27,Brunei,141,3,138,0,0,0,0,Western Pacific
2020-06-27,Bulgaria,4625,216,2475,1934,112,1,18,Europe
2020-06-27,Burkina Faso,941,53,830,58,0,0,0,Africa
2020-06-27,Burma,296,6,216,74,3,0,1,South-East Asia
2020-06-27,Burundi,170,1,115,54,26,0,22,Africa
2020-06-27,Cabo Verde,1091,12,568,511,64,2,0,Africa
2020-06-27,Cambodia,141,0,129,12,2,0,0,Western Pacific
2020-06-27,Cameroon,12592,313,10100,2179,0,0,0,Africa
2020-06-27,Canada,104865,8575,0,96290,249,5,0,Americas
2020-06-27,Central African Republic,3429,45,699,2685,89,5,38,Africa
2020-06-27,Chad,865,74,778,13,0,0,0,Africa
2020-06-27,Chile,267766,5347,228055,34364,4406,279,4624,Americas
2020-06-27,China,84743,4641,78006,2096,18,0,6,Western Pacific
2020-06-27,Colombia,88591,2939,34999,50653,4149,128,1589,Americas
2020-06-27,Comoros,272,7,161,104,0,0,0,Africa
2020-06-27,Congo (Brazzaville),1087,37,456,594,0,0,0,Africa
2020-06-27,Congo (Kinshasa),6690,153,937,5600,138,4,37,Africa
2020-06-27,Costa Rica,2979,14,1325,1640,143,2,45,Americas
2020-06-27,Cote d'Ivoire,8944,66,3722,5156,205,2,135,Africa
2020-06-27,Croatia,2624,107,2152,365,85,0,2,Europe
2020-06-27,Cuba,2330,86,2187,57,5,1,7,Americas
2020-06-27,Cyprus,994,19,824,151,2,0,0,Europe
2020-06-27,Czechia,11298,349,7682,3267,260,0,14,Europe
2020-06-27,Denmark,12862,604,11695,563,0,0,0,Europe
2020-06-27,Djibouti,4643,52,4348,243,0,0,0,Eastern Mediterranean
2020-06-27,Dominica,18,0,18,0,0,0,0,Americas
2020-06-27,Dominican Republic,30619,718,16666,13235,855,6,309,Americas
